WP_012207883.1	WP_103078099.1	3.17e-21	91.3	25.173	433	100	413	1	412	WP_103078099.1
WP_012207883.1	WP_103899333.1	6.02e-19	84.7	24.176	364	81	413	83	425	WP_103899333.1
WP_012207883.1	WP_103899267.1	1.79e-14	70.9	23.342	407	93	413	2	395	WP_103899267.1
WP_012207883.1	WP_103898045.1	5.16e-14	69.3	22.850	407	93	413	2	395	WP_103898045.1
WP_012207883.1	WP_103898208.1	6.79e-12	62.8	25.936	374	84	346	1	347	WP_103898208.1
WP_012207883.1	WP_103898230.1	1.73e-10	58.5	24.717	441	99	412	3	401	WP_103898230.1
WP_012207883.1	WP_103899379.1	1.75e-10	58.5	22.685	432	99	413	3	410	WP_103899379.1
WP_012207883.1	WP_103079153.1	1.92e-10	58.5	22.026	454	99	407	1	423	WP_103079153.1
WP_012207883.1	WP_103898381.1	3.54e-10	57.8	21.429	448	97	402	2	419	WP_103898381.1
WP_012207883.1	WP_103078868.1	1.80e-09	55.5	22.454	432	99	410	1	398	WP_103078868.1
WP_012207883.1	WP_103065541.1	6.29e-09	53.5	23.770	366	82	339	1	345	WP_103065541.1
WP_012207884.1	WP_103897846.1	0.0	583	97.000	300	100	300	1	300	WP_103897846.1
WP_012207884.1	WP_169999808.1	2.63e-62	195	42.500	280	93	295	9	280	WP_169999808.1
WP_012207884.1	WP_103899268.1	4.63e-59	187	42.205	263	86	295	31	288	WP_103899268.1
WP_012207884.1	WP_103065959.1	5.22e-58	184	42.205	263	86	295	31	288	WP_103065959.1
WP_012207884.1	WP_245863423.1	1.43e-52	169	37.647	255	84	293	3	252	WP_245863423.1
WP_012207884.1	WP_103897876.1	1.54e-51	168	34.375	288	96	295	11	291	WP_103897876.1
WP_012207884.1	WP_103078100.1	4.77e-48	159	34.737	285	94	289	6	281	WP_103078100.1
WP_012207884.1	WP_103899380.1	4.67e-41	140	32.734	278	91	293	13	279	WP_103899380.1
WP_012207884.1	WP_103077678.1	3.45e-38	133	34.812	293	93	296	11	298	WP_103077678.1
WP_012207884.1	WP_103079188.1	1.46e-37	131	33.061	245	80	295	49	284	WP_103079188.1
WP_012207884.1	WP_103899357.1	1.88e-37	131	34.471	293	93	296	11	298	WP_103899357.1
WP_012207884.1	WP_211292647.1	4.05e-35	125	31.395	258	85	254	1	250	WP_211292647.1
WP_012207884.1	WP_103079118.1	9.48e-35	129	36.047	258	80	293	321	574	WP_103079118.1
WP_012207884.1	WP_103898576.1	1.03e-34	124	32.927	246	80	294	50	286	WP_103898576.1
WP_012207884.1	WP_103078244.1	3.17e-34	123	33.456	272	85	254	1	266	WP_103078244.1
WP_012207884.1	WP_103898387.1	1.46e-32	118	35.145	276	90	294	26	293	WP_103898387.1
WP_012207884.1	WP_211292646.1	8.49e-31	114	33.103	290	93	286	6	289	WP_211292646.1
WP_012207884.1	WP_103079294.1	1.41e-26	102	28.000	250	82	254	4	250	WP_103079294.1
WP_012207884.1	WP_103898380.1	1.09e-24	97.4	30.466	279	92	293	11	281	WP_103898380.1
WP_012207884.1	WP_103898383.1	6.69e-24	95.1	30.714	280	92	293	11	281	WP_103898383.1
WP_012207885.1	WP_103078283.1	0.0	557	99.293	283	100	283	1	283	WP_103078283.1
WP_012207885.1	WP_103899315.1	8.16e-77	231	42.545	275	97	282	3	275	WP_103899315.1
WP_012207885.1	WP_103077669.1	1.85e-62	195	38.489	278	98	282	3	277	WP_103077669.1
WP_012207885.1	WP_211286433.1	1.71e-55	177	37.681	276	98	282	2	274	WP_211286433.1
WP_012207885.1	WP_012208156.1	2.44e-55	176	37.681	276	98	282	2	274	WP_012208156.1
WP_012207885.1	WP_103079187.1	4.30e-52	168	34.767	279	99	283	1	277	WP_103079187.1
WP_012207885.1	WP_103898221.1	3.93e-50	163	33.463	257	90	283	22	274	WP_103898221.1
WP_012207885.1	WP_103899381.1	3.98e-49	160	35.793	271	96	282	3	267	WP_103899381.1
WP_012207885.1	WP_103078243.1	2.63e-47	155	33.929	280	99	283	1	276	WP_103078243.1
WP_012207885.1	WP_103898210.1	5.15e-46	152	33.333	276	98	283	3	276	WP_103898210.1
WP_012207885.1	WP_211292648.1	6.77e-45	153	37.712	236	83	283	188	419	WP_211292648.1
WP_012207885.1	WP_103079295.1	5.46e-44	147	32.806	253	89	281	24	271	WP_103079295.1
WP_012207885.1	WP_103077679.1	9.36e-43	144	34.043	235	82	283	50	282	WP_103077679.1
WP_012207885.1	WP_103899356.1	9.73e-42	141	34.043	235	82	283	50	282	WP_103899356.1
WP_012207885.1	WP_103898379.1	4.50e-41	140	31.317	281	97	282	2	278	WP_103898379.1
WP_012207885.1	WP_169999816.1	1.80e-40	138	33.871	248	87	275	23	264	WP_169999816.1
WP_012207885.1	WP_103898388.1	1.89e-40	138	28.929	280	99	282	3	280	WP_103898388.1
WP_012207885.1	WP_103898577.1	1.25e-39	136	32.740	281	99	283	1	277	WP_103898577.1
WP_012207885.1	WP_103898382.1	1.12e-34	122	31.225	253	87	254	2	250	WP_103898382.1
WP_012207885.1	WP_103078101.1	4.94e-34	121	26.165	279	97	282	3	279	WP_103078101.1
WP_012207885.1	WP_211286521.1	1.79e-30	116	31.140	228	81	283	520	743	WP_211286521.1
WP_012207885.1	WP_103898673.1	9.60e-30	110	25.899	278	95	277	5	272	WP_103898673.1
WP_012207885.1	WP_103078109.1	1.31e-29	109	25.899	278	95	277	5	272	WP_103078109.1
WP_012207885.1	WP_103897876.1	6.50e-06	42.7	24.364	275	88	267	26	283	WP_103897876.1
WP_012207885.1	WP_103078244.1	6.68e-04	37.0	22.426	272	82	237	1	268	WP_103078244.1
WP_012207886.1	WP_103897847.1	0.0	835	93.182	440	100	440	1	440	WP_103897847.1
WP_012207886.1	WP_103899140.1	3.05e-13	67.8	23.938	518	99	439	47	558	WP_103899140.1
WP_012207886.1	WP_103899049.1	4.76e-11	60.8	23.211	517	96	425	45	558	WP_103899049.1
WP_012207886.1	WP_103899006.1	4.11e-09	54.7	22.472	534	98	437	45	572	WP_103899006.1
WP_012207887.1	WP_103897848.1	0.0	852	94.040	453	100	453	1	453	WP_103897848.1
WP_012207888.1	WP_103897849.1	5.87e-123	342	86.224	196	100	196	1	196	WP_103897849.1
WP_012207889.1	WP_103897850.1	1.13e-168	461	90.204	245	100	245	1	245	WP_103897850.1
WP_012207889.1	WP_103898169.1	6.00e-15	69.3	25.597	293	99	244	14	300	WP_103898169.1
WP_012207889.1	WP_245863357.1	0.018	32.0	22.222	261	94	245	37	267	WP_245863357.1
WP_012207891.1	WP_103897851.1	0.0	619	94.375	320	100	320	1	320	WP_103897851.1
WP_012207893.1	WP_103078290.1	9.81e-65	187	96.970	99	100	99	1	99	WP_103078290.1
WP_012207893.1	WP_103078897.1	1.51e-24	85.5	54.118	85	86	86	5	89	WP_103078897.1
WP_012207894.1	WP_103897852.1	0.0	541	91.781	292	100	292	1	292	WP_103897852.1
WP_012207894.1	WP_103898998.1	1.67e-25	100	29.699	266	86	262	15	271	WP_103898998.1
WP_012207894.1	WP_103899045.1	1.22e-20	86.7	27.376	263	84	262	20	271	WP_103899045.1
WP_012207895.1	WP_245855474.1	0.0	572	97.039	304	90	336	1	304	WP_245855474.1
WP_012207895.1	WP_103898999.1	6.63e-47	158	33.333	315	91	335	28	335	WP_103898999.1
WP_012207895.1	WP_103078411.1	1.81e-43	149	33.784	296	85	335	55	343	WP_103078411.1
WP_012207896.1	WP_103078292.1	2.13e-168	462	94.141	256	100	256	1	256	WP_103078292.1
WP_012207896.1	WP_103899000.1	1.01e-43	145	36.100	241	93	239	1	238	WP_103899000.1
WP_012207896.1	WP_103078412.1	1.55e-41	139	36.087	230	89	227	1	226	WP_103078412.1
WP_012207896.1	WP_103078131.1	3.05e-28	106	32.766	235	88	225	1	224	WP_103078131.1
WP_012207896.1	WP_103079340.1	1.15e-23	92.8	29.018	224	87	223	8	226	WP_103079340.1
WP_012207896.1	WP_103898933.1	1.23e-23	92.8	29.018	224	87	223	8	226	WP_103898933.1
WP_012207896.1	WP_103078662.1	1.51e-22	89.7	29.596	223	84	221	7	212	WP_103078662.1
WP_012207896.1	WP_103078124.1	1.13e-21	89.0	30.612	245	89	234	6	239	WP_103078124.1
WP_012207896.1	WP_103078372.1	1.33e-21	87.4	31.308	214	80	229	36	245	WP_103078372.1
WP_012207896.1	WP_103898215.1	1.44e-21	88.2	29.675	246	90	231	6	246	WP_103898215.1
WP_012207896.1	WP_103898120.1	3.77e-21	87.4	27.442	215	84	229	14	221	WP_103898120.1
WP_012207896.1	WP_103079234.1	4.47e-21	88.6	29.915	234	88	227	406	628	WP_103079234.1
WP_012207896.1	WP_103078249.1	5.38e-21	85.5	32.143	252	86	232	15	250	WP_103078249.1
WP_012207896.1	WP_103898595.1	1.32e-20	84.3	28.440	218	83	212	6	205	WP_103898595.1
WP_012207896.1	WP_103066006.1	1.63e-20	84.0	28.444	225	85	217	1	221	WP_103066006.1
WP_012207896.1	WP_103898361.1	6.05e-20	83.6	30.435	230	88	226	4	218	WP_103898361.1
WP_012207896.1	WP_103078216.1	8.82e-20	82.0	27.778	216	83	233	21	225	WP_103078216.1
WP_012207896.1	WP_103898038.1	1.46e-19	82.8	33.175	211	80	231	43	247	WP_103898038.1
WP_012207896.1	WP_245863651.1	1.53e-19	80.9	26.250	240	92	236	1	215	WP_245863651.1
WP_012207896.1	WP_103078165.1	2.99e-19	81.6	29.614	233	88	226	4	218	WP_103078165.1
WP_012207896.1	WP_103898362.1	1.04e-18	81.3	30.603	232	88	226	337	549	WP_103898362.1
WP_012207896.1	WP_041534033.1	1.96e-18	80.5	29.333	225	85	217	2	220	WP_041534033.1
WP_012207896.1	WP_231282496.1	3.73e-18	78.2	30.374	214	83	217	3	202	WP_231282496.1
WP_012207896.1	WP_103078424.1	7.05e-18	78.2	24.490	245	91	233	4	236	WP_103078424.1
WP_012207896.1	WP_103898730.1	7.27e-18	76.6	28.507	221	84	227	15	198	WP_103898730.1
WP_012207896.1	WP_103898023.1	8.36e-18	77.8	29.032	217	83	217	14	220	WP_103898023.1
WP_012207896.1	WP_103897997.1	1.25e-17	76.3	27.650	217	84	240	29	233	WP_103897997.1
WP_012207896.1	WP_103897994.1	1.60e-17	76.6	26.991	226	87	240	20	233	WP_103897994.1
WP_012207896.1	WP_245857163.1	2.80e-17	76.3	29.545	220	84	217	21	228	WP_245857163.1
WP_012207896.1	WP_211292627.1	1.69e-15	72.0	26.829	246	93	254	21	261	WP_211292627.1
WP_012207896.1	WP_103898001.1	3.88e-16	73.2	29.268	205	80	217	21	218	WP_103898001.1
WP_012207896.1	WP_103898357.1	3.95e-16	73.9	27.650	217	83	228	357	557	WP_103898357.1
WP_012207896.1	WP_245857210.1	2.92e-15	71.2	24.896	241	88	229	336	557	WP_245857210.1
WP_012207896.1	WP_103898772.1	8.19e-15	70.1	24.891	229	88	227	334	552	WP_103898772.1
WP_012207896.1	WP_103078047.1	9.16e-15	68.2	24.675	231	90	230	9	232	WP_103078047.1
WP_012207896.1	WP_103897977.1	4.89e-14	66.2	24.242	231	90	230	9	232	WP_103897977.1
WP_012207896.1	WP_103898907.1	6.94e-14	66.6	26.923	234	83	239	39	267	WP_103898907.1
WP_012207896.1	WP_103899194.1	1.40e-13	65.9	26.027	219	80	217	33	244	WP_103899194.1
WP_012207896.1	WP_103077848.1	1.47e-13	66.2	28.111	217	82	233	37	249	WP_103077848.1
WP_012207896.1	WP_103898959.1	2.93e-13	65.1	28.111	217	82	233	37	249	WP_103898959.1
WP_012207896.1	WP_103898774.1	9.98e-13	63.9	24.686	239	88	227	411	633	WP_103898774.1
WP_012207896.1	WP_103078589.1	1.15e-12	63.2	23.832	214	81	231	43	256	WP_103078589.1
WP_012207896.1	WP_103078771.1	1.73e-12	62.4	22.222	234	86	239	41	271	WP_103078771.1
WP_012207896.1	WP_103899077.1	2.23e-12	62.4	22.222	234	86	239	41	271	WP_103899077.1
WP_012207896.1	WP_196793029.1	9.26e-12	60.8	22.430	214	86	232	281	493	WP_196793029.1
WP_012207896.1	WP_196793029.1	8.58e-11	57.8	26.786	224	86	242	35	255	WP_196793029.1
WP_012207896.1	WP_245863382.1	1.01e-11	60.8	28.571	224	80	205	5	204	WP_245863382.1
WP_012207896.1	WP_103898010.1	9.10e-09	51.6	21.860	215	81	232	276	487	WP_103898010.1
WP_012207896.1	WP_245857166.1	3.30e-11	58.9	24.164	269	90	255	37	295	WP_245857166.1
WP_012207896.1	WP_103078663.1	1.24e-10	56.6	25.877	228	86	221	3	223	WP_103078663.1
WP_012207896.1	WP_103078770.1	1.33e-10	57.0	24.675	231	84	215	1	226	WP_103078770.1
WP_012207896.1	WP_103898216.1	2.39e-10	56.2	25.234	214	80	231	33	243	WP_103898216.1
WP_012207896.1	WP_103898350.1	3.57e-10	55.1	23.305	236	89	228	9	217	WP_103898350.1
WP_012207896.1	WP_103899076.1	4.95e-10	55.1	24.242	231	84	215	1	226	WP_103899076.1
WP_012207896.1	WP_103899274.1	6.56e-10	55.1	26.754	228	86	221	238	456	WP_103899274.1
WP_012207896.1	WP_103898775.1	1.11e-09	54.3	26.068	234	88	227	238	462	WP_103898775.1
WP_012207896.1	WP_103078588.1	2.77e-09	52.8	24.180	244	86	233	19	257	WP_103078588.1
WP_012207896.1	WP_103899193.1	3.04e-09	52.8	26.337	243	85	222	13	245	WP_103899193.1
WP_012207896.1	WP_103076673.1	1.75e-07	47.8	22.131	244	84	215	9	238	WP_103076673.1
WP_012207896.1	WP_103079243.1	2.93e-04	37.4	21.875	224	80	222	22	232	WP_103079243.1
WP_012207896.1	WP_103898027.1	0.002	35.4	22.727	220	80	217	9	219	WP_103898027.1
WP_012207898.1	WP_103078294.1	1.43e-96	271	86.667	150	100	150	1	150	WP_103078294.1
WP_012207898.1	WP_103899016.1	1.29e-47	148	51.773	141	94	141	1	137	WP_103899016.1
WP_012207899.1	WP_103897856.1	5.68e-120	333	95.028	181	100	181	1	181	WP_103897856.1
WP_012207900.1	WP_103897857.1	4.66e-160	440	91.416	233	100	233	27	259	WP_103897857.1
WP_012207901.1	WP_103078298.1	7.67e-152	417	92.166	217	100	217	1	217	WP_103078298.1
WP_012207902.1	WP_103897858.1	0.0	987	94.872	507	100	507	1	507	WP_103897858.1
WP_012207903.1	WP_103897859.1	0.0	803	94.186	430	100	430	1	430	WP_103897859.1
WP_012207903.1	WP_103899305.1	0.0	743	91.646	407	95	430	1	407	WP_103899305.1
WP_012207904.1	WP_103897860.1	0.0	510	98.810	252	100	252	1	252	WP_103897860.1
WP_012207905.1	WP_103897861.1	1.61e-119	332	90.270	185	99	177	1	185	WP_103897861.1
WP_012207906.1	WP_103897862.1	0.0	594	91.536	319	100	319	1	319	WP_103897862.1
WP_012207906.1	WP_103897864.1	0.0	593	91.536	319	100	319	1	319	WP_103897864.1
WP_012207907.1	WP_103897863.1	6.56e-150	413	96.635	208	82	255	1	208	WP_103897863.1
WP_012207907.1	WP_103897865.1	8.45e-147	405	95.192	208	82	255	1	208	WP_103897865.1
WP_012207908.1	WP_103078305.1	3.83e-91	257	90.714	140	100	140	1	140	WP_103078305.1
WP_012207908.1	WP_103078769.1	4.5	23.5	22.581	124	88	132	27	130	WP_103078769.1
WP_012207909.1	WP_103897866.1	0.0	524	93.502	277	100	277	1	277	WP_103897866.1
WP_012207909.1	WP_103897838.1	0.0	504	92.509	267	96	277	1	267	WP_103897838.1
WP_012207911.1	WP_103897868.1	0.0	846	97.674	430	100	430	1	430	WP_103897868.1
WP_012207911.1	WP_103078308.1	0.0	834	96.279	430	100	430	1	430	WP_103078308.1
WP_012207911.1	WP_103898755.1	6.23e-04	38.1	23.188	414	88	419	33	429	WP_103898755.1
WP_012207912.1	WP_103078309.1	0.0	671	78.618	463	100	444	1	462	WP_103078309.1
WP_012207912.1	WP_103897869.1	0.0	657	77.313	454	100	444	1	453	WP_103897869.1
WP_012207913.1	WP_103897870.1	0.0	600	91.824	318	100	318	1	318	WP_103897870.1
WP_012207913.1	WP_103897839.1	0.0	585	92.453	318	100	318	1	318	WP_103897839.1
WP_012207913.1	WP_169926356.1	5.20e-20	85.5	30.201	298	81	257	1	289	WP_169926356.1
WP_012207914.1	WP_103897840.1	0.0	756	93.451	397	100	397	1	397	WP_103897840.1
WP_012207914.1	WP_103897871.1	0.0	753	92.695	397	100	397	1	397	WP_103897871.1
WP_012207915.1	WP_103076947.1	1.40e-50	149	97.436	78	100	78	1	78	WP_103076947.1
WP_012207917.1	WP_103897872.1	0.0	1711	92.214	899	100	899	1	895	WP_103897872.1
WP_012207918.1	WP_211286423.1	0.0	576	95.364	302	100	302	1	302	WP_211286423.1
WP_012207918.1	WP_103079095.1	2.32e-44	150	31.879	298	95	298	20	314	WP_103079095.1
WP_012207919.1	WP_103078315.1	7.04e-136	375	91.626	203	100	203	1	203	WP_103078315.1
WP_012207920.1	WP_103078316.1	5.31e-143	393	95.074	203	100	203	1	203	WP_103078316.1
WP_012207920.1	WP_103079093.1	1.60e-38	128	34.392	189	93	200	9	196	WP_103079093.1
WP_012207921.1	WP_103078317.1	1.51e-140	386	98.985	197	100	197	1	197	WP_103078317.1
WP_012207921.1	WP_103898310.1	5.45e-56	172	48.421	190	96	196	3	191	WP_103898310.1
WP_012207921.1	WP_103079093.1	2.85e-16	70.5	28.571	168	85	177	7	168	WP_103079093.1
WP_012207922.1	WP_211286424.1	0.0	746	96.774	372	100	372	1	372	WP_211286424.1
WP_012207923.1	WP_103078318.1	4.11e-101	283	93.960	149	99	149	1	149	WP_103078318.1
WP_012207924.1	WP_103897873.1	0.0	646	94.529	329	100	329	1	329	WP_103897873.1
WP_012207924.1	WP_103899031.1	2.40e-38	135	31.054	351	99	329	5	334	WP_103899031.1
WP_012207924.1	WP_103898983.1	4.73e-38	134	31.124	347	99	329	5	334	WP_103898983.1
WP_012207925.1	WP_103897874.1	0.0	605	94.569	313	100	313	1	313	WP_103897874.1
WP_012207925.1	WP_103077870.1	5.06e-05	40.4	21.356	295	94	295	27	268	WP_103077870.1
WP_012207926.1	WP_103078321.1	0.0	526	94.424	269	100	269	1	269	WP_103078321.1
WP_012207927.1	WP_103897875.1	0.0	736	92.112	393	100	393	1	393	WP_103897875.1
WP_012207928.1	WP_103078323.1	0.0	634	97.840	324	100	324	1	324	WP_103078323.1
WP_012207928.1	WP_103078283.1	4.67e-38	133	30.341	323	98	323	8	282	WP_103078283.1
WP_012207928.1	WP_012208156.1	2.39e-32	118	30.671	313	94	323	15	274	WP_012208156.1
WP_012207928.1	WP_211286433.1	6.91e-32	117	30.351	313	94	323	15	274	WP_211286433.1
WP_012207928.1	WP_103898577.1	1.23e-19	83.6	26.403	303	91	323	28	276	WP_103898577.1
WP_012207929.1	WP_103897876.1	0.0	575	97.959	294	100	294	1	294	WP_103897876.1
WP_012207929.1	WP_103897846.1	5.58e-53	171	34.028	288	96	291	8	295	WP_103897846.1
WP_012207929.1	WP_103899268.1	1.63e-41	142	33.904	292	97	294	4	290	WP_103899268.1
WP_012207929.1	WP_103065959.1	2.01e-41	141	33.585	265	87	294	29	290	WP_103065959.1
WP_012207929.1	WP_103078100.1	2.48e-40	139	31.488	289	96	292	4	289	WP_103078100.1
WP_012207929.1	WP_103899380.1	8.96e-38	132	32.727	275	92	293	14	283	WP_103899380.1
WP_012207929.1	WP_169999808.1	1.12e-37	131	34.364	291	97	294	1	282	WP_169999808.1
WP_012207929.1	WP_211292646.1	1.25e-35	126	31.769	277	89	286	16	289	WP_211292646.1
WP_012207929.1	WP_103077668.1	2.16e-34	123	30.690	290	97	293	4	284	WP_103077668.1
WP_012207929.1	WP_103898387.1	3.10e-32	117	31.164	292	95	290	11	293	WP_103898387.1
WP_012207929.1	WP_103899357.1	4.75e-31	114	32.234	273	88	293	26	298	WP_103899357.1
WP_012207929.1	WP_103079188.1	2.61e-30	112	30.189	265	88	291	23	284	WP_103079188.1
WP_012207929.1	WP_103077678.1	4.03e-29	109	31.502	273	88	293	26	298	WP_103077678.1
WP_012207929.1	WP_103078244.1	1.01e-25	100	26.667	270	85	260	3	272	WP_103078244.1
WP_012207929.1	WP_103898383.1	4.49e-24	95.5	30.435	276	91	289	11	281	WP_103898383.1
WP_012207929.1	WP_103898380.1	6.67e-24	95.1	31.522	276	91	289	11	281	WP_103898380.1
WP_012207929.1	WP_211292647.1	7.23e-24	94.7	27.675	271	90	273	3	268	WP_211292647.1
WP_012207929.1	WP_103079294.1	1.87e-20	85.5	27.559	254	84	271	17	266	WP_103079294.1
WP_012207929.1	WP_103078108.1	1.97e-19	82.8	30.417	240	80	245	7	237	WP_103078108.1
WP_012207929.1	WP_103078283.1	9.08e-07	45.4	25.000	276	88	283	20	267	WP_103078283.1
WP_012207929.1	WP_103898379.1	2.86e-05	40.8	21.600	250	83	253	3	229	WP_103898379.1
WP_012207929.1	WP_103898382.1	6.21e-05	39.7	21.600	250	83	253	3	229	WP_103898382.1
WP_012207929.1	WP_103077679.1	0.26	28.9	22.745	255	82	290	48	273	WP_103077679.1
WP_012207929.1	WP_103078745.1	3.9	25.0	21.862	247	82	294	30	241	WP_103078745.1
WP_012207930.1	WP_103078325.1	0.0	868	98.368	429	100	429	1	429	WP_103078325.1
WP_012207930.1	WP_103077667.1	2.43e-16	76.6	23.014	365	80	347	7	345	WP_103077667.1
WP_012207930.1	WP_103899333.1	6.27e-13	66.2	23.884	448	97	427	4	424	WP_103899333.1
WP_012207930.1	WP_103898208.1	9.63e-12	62.4	21.827	394	89	382	1	374	WP_103898208.1
WP_012207930.1	WP_103078099.1	2.01e-09	55.5	21.717	396	86	368	1	367	WP_103078099.1
WP_012207930.1	WP_169999643.1	3.90e-09	54.3	21.190	420	95	428	24	400	WP_169999643.1
WP_012207930.1	WP_103079153.1	5.79e-09	53.9	24.153	472	100	429	1	431	WP_103079153.1
WP_012207930.1	WP_103898381.1	1.18e-08	52.8	23.368	475	100	429	1	431	WP_103898381.1
WP_012207930.1	WP_103898230.1	4.60e-07	47.8	19.652	402	91	389	1	379	WP_103898230.1
WP_012207930.1	WP_103078107.1	0.002	36.2	21.226	424	94	403	1	406	WP_103078107.1
WP_012207931.1	WP_103897877.1	1.16e-120	335	90.659	182	100	182	1	182	WP_103897877.1
WP_012207932.1	WP_103078327.1	0.0	800	88.914	442	100	442	1	442	WP_103078327.1
WP_012207933.1	WP_103897878.1	0.0	1636	93.304	896	100	896	1	896	WP_103897878.1
WP_012207934.1	WP_103897879.1	0.0	826	92.414	435	100	435	1	435	WP_103897879.1
WP_012207934.1	WP_103079393.1	3.46e-63	207	32.063	446	99	434	2	435	WP_103079393.1
WP_012207934.1	WP_103897923.1	3.18e-34	129	26.577	444	97	423	3	421	WP_103897923.1
WP_012207935.1	WP_103078330.1	2.60e-115	320	96.450	169	100	169	1	169	WP_103078330.1
WP_012207936.1	WP_103078331.1	2.65e-144	396	95.050	202	100	202	1	202	WP_103078331.1
WP_012207937.1	WP_103078332.1	0.0	678	93.714	350	95	350	1	350	WP_103078332.1
WP_012207938.1	WP_103078333.1	3.20e-99	278	89.103	156	100	156	1	156	WP_103078333.1
WP_012207939.1	WP_103078334.1	0.0	959	94.778	517	100	517	1	517	WP_103078334.1
WP_012207940.1	WP_103897880.1	0.0	1808	91.145	1039	100	1039	1	1039	WP_103897880.1
WP_012207942.1	WP_103078337.1	1.05e-119	331	96.429	168	100	168	1	168	WP_103078337.1
WP_012207943.1	WP_103078338.1	1.82e-110	310	87.179	195	100	195	1	195	WP_103078338.1
