lcl|NC_010003.1_cds_WP_012207866.1_11	lcl|NZ_JALY01000003.1_cds_WP_103078762.1_348	1.79e-82	300	93.939	198	100	198	1	198	lcl|NZ_JALY01000003.1_cds_WP_103078762.1_348
lcl|NC_010003.1_cds_WP_012207867.1_12	lcl|NZ_JALY01000003.1_cds_WP_103078761.1_349	0.0	686	88.869	557	99	557	1	557	lcl|NZ_JALY01000003.1_cds_WP_103078761.1_349
lcl|NC_010003.1_cds_WP_012207868.1_13	lcl|NZ_JALY01000003.1_cds_WP_103078760.1_350	0.0	1807	89.400	1434	100	1434	1	1434	lcl|NZ_JALY01000003.1_cds_WP_103078760.1_350
lcl|NC_010003.1_cds_WP_012207869.1_14	lcl|NZ_JALY01000003.1_cds_WP_103078759.1_351	8.63e-159	555	88.172	465	100	465	1	465	lcl|NZ_JALY01000003.1_cds_WP_103078759.1_351
lcl|NC_010003.1_cds_WP_012207870.1_15	lcl|NZ_JALY01000003.1_cds_WP_211286448.1_352	0.0	1607	88.006	1359	99	1359	1	1359	lcl|NZ_JALY01000003.1_cds_WP_211286448.1_352
lcl|NC_010003.1_cds_WP_012207871.1_16	lcl|NZ_JALY01000003.1_cds_WP_103078758.1_353	1.69e-180	627	92.466	438	100	438	1	438	lcl|NZ_JALY01000003.1_cds_WP_103078758.1_353
lcl|NC_010003.1_cds_WP_012207872.1_17	lcl|NZ_JALY01000003.1_cds_WP_103078757.1_354	0.0	1967	88.026	1662	100	1662	1	1662	lcl|NZ_JALY01000003.1_cds_WP_103078757.1_354
lcl|NC_010003.1_cds_WP_012207873.1_18	lcl|NZ_JALY01000003.1_cds_WP_103078756.1_355	0.0	2732	90.592	2062	100	2061	1	2061	lcl|NZ_JALY01000003.1_cds_WP_103078756.1_355
lcl|NC_010003.1_cds_WP_012207874.1_19	lcl|NZ_JALY01000003.1_cds_WP_103078755.1_356	0.0	1085	91.403	791	99	791	1	791	lcl|NZ_JALY01000003.1_cds_WP_103078755.1_356
lcl|NC_010003.1_cds_WP_012207875.1_20	lcl|NZ_JALY01000003.1_cds_WP_103078754.1_357	0.0	1053	91.226	775	100	774	1	774	lcl|NZ_JALY01000003.1_cds_WP_103078754.1_357
lcl|NC_010003.1_cds_WP_012207876.1_21	lcl|NZ_JALY01000003.1_cds_WP_103078753.1_358	0.0	813	90.096	626	99	626	1	626	lcl|NZ_JALY01000003.1_cds_WP_103078753.1_358
lcl|NC_010003.1_cds_WP_012207877.1_22	lcl|NZ_JALY01000003.1_cds_WP_103078752.1_359	0.0	665	90.058	513	99	514	2	514	lcl|NZ_JALY01000003.1_cds_WP_103078752.1_359
lcl|NC_010003.1_cds_WP_012207879.1_24	lcl|NZ_JALY01000004.1_cds_WP_103079385.1_1725	0.0	1801	92.277	1269	100	1269	1	1269	lcl|NZ_JALY01000004.1_cds_WP_103079385.1_1725
lcl|NC_010003.1_cds_WP_012207881.1_26	lcl|NZ_JALY01000005.1_cds_WP_103897844.1_405	0.0	1229	90.703	925	99	924	2	924	lcl|NZ_JALY01000005.1_cds_WP_103897844.1_405
lcl|NC_010003.1_cds_WP_231282484.1_27	lcl|NZ_JALY01000005.1_cds_WP_103079388.1_406	0.0	732	93.996	483	100	483	49	531	lcl|NZ_JALY01000005.1_cds_WP_103079388.1_406
lcl|NC_010003.1_cds_WP_012207883.1_28	lcl|NZ_JALY01000006.1_cds_WP_103897845.1_1306	0.0	1664	90.887	1240	99	1240	1	1240	lcl|NZ_JALY01000006.1_cds_WP_103897845.1_1306
lcl|NC_010003.1_cds_WP_012207884.1_29	lcl|NZ_JALY01000006.1_cds_WP_103897846.1_1307	0.0	1330	93.245	903	100	903	1	903	lcl|NZ_JALY01000006.1_cds_WP_103897846.1_1307
lcl|NC_010003.1_cds_WP_012207885.1_30	lcl|NZ_JALY01000006.1_cds_WP_103078283.1_1308	0.0	1225	92.606	852	100	852	1	852	lcl|NZ_JALY01000006.1_cds_WP_103078283.1_1308
lcl|NC_010003.1_cds_WP_012207886.1_31	lcl|NZ_JALY01000006.1_cds_WP_103897847.1_1309	0.0	1707	89.947	1323	100	1323	1	1323	lcl|NZ_JALY01000006.1_cds_WP_103897847.1_1309
lcl|NC_010003.1_cds_WP_012207887.1_32	lcl|NZ_JALY01000006.1_cds_WP_103897848.1_1310	0.0	1790	90.382	1362	100	1362	1	1362	lcl|NZ_JALY01000006.1_cds_WP_103897848.1_1310
lcl|NC_010003.1_cds_WP_012207888.1_33	lcl|NZ_JALY01000006.1_cds_WP_103897849.1_1311	0.0	693	87.817	591	100	591	1	591	lcl|NZ_JALY01000006.1_cds_WP_103897849.1_1311
lcl|NC_010003.1_cds_WP_012207889.1_34	lcl|NZ_JALY01000006.1_cds_WP_103897850.1_1312	0.0	920	89.175	739	100	738	1	738	lcl|NZ_JALY01000006.1_cds_WP_103897850.1_1312
lcl|NC_010003.1_cds_WP_041534166.1_35	lcl|NZ_JALY01000006.1_cds_WP_103897853.1_1313	0.0	1768	92.105	1254	100	1254	1	1254	lcl|NZ_JALY01000006.1_cds_WP_103897853.1_1313
lcl|NC_010003.1_cds_WP_012207891.1_36	lcl|NZ_JALY01000006.1_cds_WP_103897851.1_1314	0.0	1330	91.667	960	99	961	2	961	lcl|NZ_JALY01000006.1_cds_WP_103897851.1_1314
lcl|NC_010003.1_cds_WP_231282472.1_37	lcl|NZ_JALY01000006.1_cds_WP_103078289.1_1315	2.69e-96	346	93.886	229	99	231	27	255	lcl|NZ_JALY01000006.1_cds_WP_103078289.1_1315
lcl|NC_010003.1_cds_WP_012207893.1_38	lcl|NZ_JALY01000006.1_cds_WP_103078290.1_1316	5.72e-124	438	93.000	300	100	300	1	300	lcl|NZ_JALY01000006.1_cds_WP_103078290.1_1316
lcl|NC_010003.1_cds_WP_012207894.1_39	lcl|NZ_JALY01000006.1_cds_WP_103897852.1_1317	0.0	1042	88.055	879	100	879	1	879	lcl|NZ_JALY01000006.1_cds_WP_103897852.1_1317
lcl|NC_010003.1_cds_WP_012207895.1_40	lcl|NZ_JALY01000006.1_cds_WP_245855474.1_1318	0.0	1330	92.896	915	91	1011	1	915	lcl|NZ_JALY01000006.1_cds_WP_245855474.1_1318
lcl|NC_010003.1_cds_WP_012207896.1_41	lcl|NZ_JALY01000006.1_cds_WP_103078292.1_1319	0.0	1142	93.385	771	100	771	1	771	lcl|NZ_JALY01000006.1_cds_WP_103078292.1_1319
lcl|NC_010003.1_cds_WP_012207898.1_43	lcl|NZ_JALY01000007.1_cds_WP_103078294.1_1348	3.02e-158	553	88.717	452	99	452	1	452	lcl|NZ_JALY01000007.1_cds_WP_103078294.1_1348
lcl|NC_010003.1_cds_WP_012207899.1_44	lcl|NZ_JALY01000008.1_cds_WP_103897856.1_2081	0.0	765	91.941	546	100	546	1	546	lcl|NZ_JALY01000008.1_cds_WP_103897856.1_2081
lcl|NC_010003.1_cds_WP_012207900.1_45	lcl|NZ_JALY01000008.1_cds_WP_103897857.1_2082	0.0	965	91.465	703	100	702	79	780	lcl|NZ_JALY01000008.1_cds_WP_103897857.1_2082
lcl|NC_010003.1_cds_WP_012207901.1_46	lcl|NZ_JALY01000008.1_cds_WP_103078298.1_2083	0.0	937	92.508	654	100	654	1	654	lcl|NZ_JALY01000008.1_cds_WP_103078298.1_2083
lcl|NC_010003.1_cds_WP_012207902.1_47	lcl|NZ_JALY01000008.1_cds_WP_103897858.1_2084	0.0	2178	92.454	1524	100	1524	1	1524	lcl|NZ_JALY01000008.1_cds_WP_103897858.1_2084
lcl|NC_010003.1_cds_WP_012207903.1_48	lcl|NZ_JALY01000008.1_cds_WP_103897859.1_2085	0.0	1868	92.736	1294	100	1293	1	1293	lcl|NZ_JALY01000008.1_cds_WP_103897859.1_2085
lcl|NC_010003.1_cds_WP_012207903.1_48	lcl|NZ_JALY01000309.1_cds_WP_103899305.1_1081	0.0	1642	90.917	1222	95	1291	1	1222	lcl|NZ_JALY01000309.1_cds_WP_103899305.1_1081
lcl|NC_010003.1_cds_WP_012207904.1_49	lcl|NZ_JALY01000008.1_cds_WP_103897860.1_2086	0.0	1103	92.885	759	100	759	1	759	lcl|NZ_JALY01000008.1_cds_WP_103897860.1_2086
lcl|NC_010003.1_cds_WP_012207905.1_50	lcl|NZ_JALY01000008.1_cds_WP_103897861.1_2087	0.0	649	88.235	561	100	537	1	561	lcl|NZ_JALY01000008.1_cds_WP_103897861.1_2087
lcl|NC_010003.1_cds_WP_012207906.1_51	lcl|NZ_JALY01000008.1_cds_WP_103897862.1_2088	0.0	1330	91.667	960	100	960	1	960	lcl|NZ_JALY01000008.1_cds_WP_103897862.1_2088
lcl|NC_010003.1_cds_WP_012207906.1_51	lcl|NZ_JALY01000009.1_cds_WP_103897864.1_2077	0.0	1319	91.467	961	100	960	1	960	lcl|NZ_JALY01000009.1_cds_WP_103897864.1_2077
lcl|NC_010003.1_cds_WP_012207907.1_52	lcl|NZ_JALY01000008.1_cds_WP_103897863.1_2089	0.0	917	93.120	625	81	766	1	625	lcl|NZ_JALY01000008.1_cds_WP_103897863.1_2089
lcl|NC_010003.1_cds_WP_012207907.1_52	lcl|NZ_JALY01000009.1_cds_WP_103897865.1_2078	0.0	905	92.800	625	81	766	1	625	lcl|NZ_JALY01000009.1_cds_WP_103897865.1_2078
lcl|NC_010003.1_cds_WP_012207908.1_53	lcl|NZ_JALY01000010.1_cds_WP_103078305.1_652	1.29e-166	580	91.647	419	99	419	1	419	lcl|NZ_JALY01000010.1_cds_WP_103078305.1_652
lcl|NC_010003.1_cds_WP_012207909.1_54	lcl|NZ_JALY01000001.1_cds_WP_103897838.1_1326	0.0	1125	91.915	804	96	834	1	804	lcl|NZ_JALY01000001.1_cds_WP_103897838.1_1326
lcl|NC_010003.1_cds_WP_012207909.1_54	lcl|NZ_JALY01000010.1_cds_WP_103897866.1_653	0.0	1125	91.029	836	100	834	1	834	lcl|NZ_JALY01000010.1_cds_WP_103897866.1_653
lcl|NC_010003.1_cds_WP_155811028.1_55	lcl|NZ_JALY01000010.1_cds_WP_103897867.1_654	0.0	1210	93.588	811	99	811	1	811	lcl|NZ_JALY01000010.1_cds_WP_103897867.1_654
lcl|NC_010003.1_cds_WP_155811028.1_55	lcl|NZ_JALY01000001.1_cds_WP_146026620.1_1327	0.0	1155	92.355	811	99	811	1	811	lcl|NZ_JALY01000001.1_cds_WP_146026620.1_1327
lcl|NC_010003.1_cds_WP_012207911.1_56	lcl|NZ_JALY01000010.1_cds_WP_103897868.1_655	0.0	1812	91.957	1293	100	1293	1	1293	lcl|NZ_JALY01000010.1_cds_WP_103897868.1_655
lcl|NC_010003.1_cds_WP_012207911.1_56	lcl|NZ_JALY01000001.1_cds_WP_103078308.1_1328	0.0	1768	91.338	1293	100	1293	1	1293	lcl|NZ_JALY01000001.1_cds_WP_103078308.1_1328
lcl|NC_010003.1_cds_WP_012207912.1_57	lcl|NZ_JALY01000001.1_cds_WP_103078309.1_1329	0.0	1035	84.459	1081	79	1333	316	1387	lcl|NZ_JALY01000001.1_cds_WP_103078309.1_1329
lcl|NC_010003.1_cds_WP_012207912.1_57	lcl|NZ_JALY01000010.1_cds_WP_103897869.1_656	0.0	974	83.538	1057	79	1333	310	1360	lcl|NZ_JALY01000010.1_cds_WP_103897869.1_656
lcl|NC_010003.1_cds_WP_012207913.1_58	lcl|NZ_JALY01000001.1_cds_WP_103897839.1_1330	0.0	1275	90.700	957	100	957	1	957	lcl|NZ_JALY01000001.1_cds_WP_103897839.1_1330
lcl|NC_010003.1_cds_WP_012207913.1_58	lcl|NZ_JALY01000010.1_cds_WP_103897870.1_657	0.0	1275	90.729	960	100	957	1	957	lcl|NZ_JALY01000010.1_cds_WP_103897870.1_657
lcl|NC_010003.1_cds_WP_012207914.1_59	lcl|NZ_JALY01000010.1_cds_WP_103897871.1_658	0.0	1724	92.714	1194	100	1194	1	1194	lcl|NZ_JALY01000010.1_cds_WP_103897871.1_658
lcl|NC_010003.1_cds_WP_012207914.1_59	lcl|NZ_JALY01000001.1_cds_WP_103897840.1_1331	0.0	1657	91.709	1194	100	1194	1	1194	lcl|NZ_JALY01000001.1_cds_WP_103897840.1_1331
lcl|NC_010003.1_cds_WP_012207915.1_60	lcl|NZ_JALY01000010.1_cds_WP_103076947.1_659	4.63e-94	339	92.405	237	100	237	1	237	lcl|NZ_JALY01000010.1_cds_WP_103076947.1_659
lcl|NC_010003.1_cds_WP_158245174.1_61	lcl|NZ_JALY01000011.1_cds_WP_146026621.1_2271	0.0	1369	91.244	1005	100	1005	1	1005	lcl|NZ_JALY01000011.1_cds_WP_146026621.1_2271
lcl|NC_010003.1_cds_WP_012207917.1_62	lcl|NZ_JALY01000011.1_cds_WP_103897872.1_2272	0.0	3557	90.519	2700	100	2700	1	2688	lcl|NZ_JALY01000011.1_cds_WP_103897872.1_2272
lcl|NC_010003.1_cds_WP_012207918.1_63	lcl|NZ_JALY01000011.1_cds_WP_211286423.1_2273	0.0	1319	92.849	909	100	909	1	909	lcl|NZ_JALY01000011.1_cds_WP_211286423.1_2273
lcl|NC_010003.1_cds_WP_012207919.1_64	lcl|NZ_JALY01000011.1_cds_WP_103078315.1_2274	0.0	776	89.577	614	100	612	1	612	lcl|NZ_JALY01000011.1_cds_WP_103078315.1_2274
lcl|NC_010003.1_cds_WP_012207920.1_65	lcl|NZ_JALY01000011.1_cds_WP_103078316.1_2275	0.0	915	93.627	612	100	612	1	612	lcl|NZ_JALY01000011.1_cds_WP_103078316.1_2275
lcl|NC_010003.1_cds_WP_012207921.1_66	lcl|NZ_JALY01000011.1_cds_WP_103078317.1_2276	0.0	898	93.939	594	100	594	1	594	lcl|NZ_JALY01000011.1_cds_WP_103078317.1_2276
lcl|NC_010003.1_cds_WP_012207922.1_67	lcl|NZ_JALY01000011.1_cds_WP_211286424.1_2277	0.0	1607	92.583	1119	100	1119	1	1119	lcl|NZ_JALY01000011.1_cds_WP_211286424.1_2277
lcl|NC_010003.1_cds_WP_012207923.1_68	lcl|NZ_JALY01000011.1_cds_WP_103078318.1_2278	0.0	638	92.053	453	100	453	1	453	lcl|NZ_JALY01000011.1_cds_WP_103078318.1_2278
lcl|NC_010003.1_cds_WP_012207924.1_69	lcl|NZ_JALY01000011.1_cds_WP_103897873.1_2279	0.0	1402	92.222	990	100	990	1	990	lcl|NZ_JALY01000011.1_cds_WP_103897873.1_2279
lcl|NC_010003.1_cds_WP_012207925.1_70	lcl|NZ_JALY01000011.1_cds_WP_103897874.1_2280	0.0	1369	92.887	942	100	942	1	942	lcl|NZ_JALY01000011.1_cds_WP_103897874.1_2280
lcl|NC_010003.1_cds_WP_012207926.1_71	lcl|NZ_JALY01000011.1_cds_WP_103078321.1_2281	0.0	1142	92.099	810	100	810	1	810	lcl|NZ_JALY01000011.1_cds_WP_103078321.1_2281
lcl|NC_010003.1_cds_WP_012207927.1_72	lcl|NZ_JALY01000011.1_cds_WP_103897875.1_2282	0.0	1624	91.455	1182	100	1182	1	1182	lcl|NZ_JALY01000011.1_cds_WP_103897875.1_2282
lcl|NC_010003.1_cds_WP_012207928.1_73	lcl|NZ_JALY01000011.1_cds_WP_103078323.1_2283	0.0	1424	93.026	975	100	975	1	975	lcl|NZ_JALY01000011.1_cds_WP_103078323.1_2283
lcl|NC_010003.1_cds_WP_012207929.1_74	lcl|NZ_JALY01000011.1_cds_WP_103897876.1_2284	0.0	1291	92.994	885	100	885	1	885	lcl|NZ_JALY01000011.1_cds_WP_103897876.1_2284
lcl|NC_010003.1_cds_WP_012207930.1_75	lcl|NZ_JALY01000011.1_cds_WP_103078325.1_2285	0.0	1917	93.488	1290	100	1290	1	1290	lcl|NZ_JALY01000011.1_cds_WP_103078325.1_2285
lcl|NC_010003.1_cds_WP_012207931.1_76	lcl|NZ_JALY01000011.1_cds_WP_103897877.1_2286	0.0	760	91.621	549	100	549	1	549	lcl|NZ_JALY01000011.1_cds_WP_103897877.1_2286
lcl|NC_010003.1_cds_WP_012207932.1_77	lcl|NZ_JALY01000011.1_cds_WP_103078327.1_2287	0.0	1801	91.176	1326	99	1326	1	1326	lcl|NZ_JALY01000011.1_cds_WP_103078327.1_2287
lcl|NC_010003.1_cds_WP_012207933.1_78	lcl|NZ_JALY01000011.1_cds_WP_103897878.1_2288	0.0	3740	91.753	2692	100	2691	1	2691	lcl|NZ_JALY01000011.1_cds_WP_103897878.1_2288
lcl|NC_010003.1_cds_WP_012207934.1_79	lcl|NZ_JALY01000011.1_cds_WP_103897879.1_2289	0.0	1808	91.660	1307	99	1306	1	1306	lcl|NZ_JALY01000011.1_cds_WP_103897879.1_2289
lcl|NC_010003.1_cds_WP_012207935.1_80	lcl|NZ_JALY01000011.1_cds_WP_103078330.1_2290	0.0	704	91.585	511	100	510	1	510	lcl|NZ_JALY01000011.1_cds_WP_103078330.1_2290
lcl|NC_010003.1_cds_WP_012207936.1_81	lcl|NZ_JALY01000011.1_cds_WP_103078331.1_2291	0.0	854	91.954	609	100	609	1	609	lcl|NZ_JALY01000011.1_cds_WP_103078331.1_2291
lcl|NC_010003.1_cds_WP_012207937.1_82	lcl|NZ_JALY01000011.1_cds_WP_103078332.1_2292	0.0	1448	90.334	1107	99	1105	1	1105	lcl|NZ_JALY01000011.1_cds_WP_103078332.1_2292
lcl|NC_010003.1_cds_WP_012207938.1_83	lcl|NZ_JALY01000011.1_cds_WP_103078333.1_2293	0.0	652	91.702	470	99	471	2	471	lcl|NZ_JALY01000011.1_cds_WP_103078333.1_2293
lcl|NC_010003.1_cds_WP_012207939.1_84	lcl|NZ_JALY01000011.1_cds_WP_103078334.1_2294	0.0	2244	92.728	1554	100	1554	1	1554	lcl|NZ_JALY01000011.1_cds_WP_103078334.1_2294
lcl|NC_010003.1_cds_WP_012207940.1_85	lcl|NZ_JALY01000011.1_cds_WP_103897880.1_2295	0.0	4412	92.209	3119	99	3118	1	3118	lcl|NZ_JALY01000011.1_cds_WP_103897880.1_2295
lcl|NC_010003.1_cds_WP_012207942.1_87	lcl|NZ_JALY01000012.1_cds_WP_103078337.1_1419	0.0	789	94.851	505	99	505	1	505	lcl|NZ_JALY01000012.1_cds_WP_103078337.1_1419
lcl|NC_010003.1_cds_WP_012207943.1_88	lcl|NZ_JALY01000012.1_cds_WP_103078338.1_1420	0.0	808	91.497	588	99	588	2	588	lcl|NZ_JALY01000012.1_cds_WP_103078338.1_1420
lcl|NC_010003.1_cds_WP_012207944.1_89	lcl|NZ_JALY01000012.1_cds_WP_103078339.1_1421	0.0	1247	91.584	903	100	903	1	903	lcl|NZ_JALY01000012.1_cds_WP_103078339.1_1421
lcl|NC_010003.1_cds_WP_012207945.1_90	lcl|NZ_JALY01000012.1_cds_WP_103078340.1_1422	0.0	741	92.176	524	99	524	1	524	lcl|NZ_JALY01000012.1_cds_WP_103078340.1_1422
lcl|NC_010003.1_cds_WP_012207946.1_91	lcl|NZ_JALY01000012.1_cds_WP_103897881.1_1423	0.0	654	90.524	496	100	495	1	495	lcl|NZ_JALY01000012.1_cds_WP_103897881.1_1423
lcl|NC_010003.1_cds_WP_012207947.1_92	lcl|NZ_JALY01000012.1_cds_WP_103897882.1_1424	5.11e-176	612	90.192	469	99	469	1	469	lcl|NZ_JALY01000012.1_cds_WP_103897882.1_1424
lcl|NC_010003.1_cds_WP_012207947.1_92	lcl|NZ_JALY01000268.1_cds_WP_103899254.1_1494	5.15e-171	595	89.552	469	99	469	1	469	lcl|NZ_JALY01000268.1_cds_WP_103899254.1_1494
lcl|NC_010003.1_cds_WP_012207948.1_93	lcl|NZ_JALY01000268.1_cds_WP_103078945.1_1495	0.0	771	90.186	591	100	591	1	591	lcl|NZ_JALY01000268.1_cds_WP_103078945.1_1495
lcl|NC_010003.1_cds_WP_012207948.1_93	lcl|NZ_JALY01000012.1_cds_WP_103897883.1_1425	0.0	745	89.474	589	99	589	1	589	lcl|NZ_JALY01000012.1_cds_WP_103897883.1_1425
lcl|NC_010003.1_cds_WP_012207949.1_94	lcl|NZ_JALY01000012.1_cds_WP_103897884.1_1426	0.0	1526	85.026	1516	100	1503	1	1512	lcl|NZ_JALY01000012.1_cds_WP_103897884.1_1426
lcl|NC_010003.1_cds_WP_012207949.1_94	lcl|NZ_JALY01000268.1_cds_WP_103078946.1_1496	0.0	1504	84.731	1526	100	1503	1	1524	lcl|NZ_JALY01000268.1_cds_WP_103078946.1_1496
lcl|NC_010003.1_cds_WP_012207950.1_95	lcl|NZ_JALY01000268.1_cds_WP_103078947.1_1497	0.0	1480	86.519	1350	100	1347	1	1347	lcl|NZ_JALY01000268.1_cds_WP_103078947.1_1497
lcl|NC_010003.1_cds_WP_012207950.1_95	lcl|NZ_JALY01000013.1_cds_WP_169999567.1_1037	0.0	1114	85.000	1100	82	1347	1	1098	lcl|NZ_JALY01000013.1_cds_WP_169999567.1_1037
lcl|NC_010003.1_cds_WP_012207951.1_96	lcl|NZ_JALY01000013.1_cds_WP_103076984.1_1038	0.0	959	92.296	675	100	675	1	675	lcl|NZ_JALY01000013.1_cds_WP_103076984.1_1038
lcl|NC_010003.1_cds_WP_155811030.1_97	lcl|NZ_JALY01000013.1_cds_WP_103897885.1_1039	0.0	1929	92.444	1350	99	1353	1	1350	lcl|NZ_JALY01000013.1_cds_WP_103897885.1_1039
lcl|NC_010003.1_cds_WP_012207953.1_98	lcl|NZ_JALY01000013.1_cds_WP_103897886.1_1040	0.0	1552	91.358	1134	100	1134	1	1134	lcl|NZ_JALY01000013.1_cds_WP_103897886.1_1040
lcl|NC_010003.1_cds_WP_012207954.1_99	lcl|NZ_JALY01000013.1_cds_WP_103897887.1_1041	0.0	1275	92.655	885	100	885	1	885	lcl|NZ_JALY01000013.1_cds_WP_103897887.1_1041
lcl|NC_010003.1_cds_WP_012207955.1_100	lcl|NZ_JALY01000013.1_cds_WP_012207955.1_1042	2.53e-127	449	94.792	288	100	288	1	288	lcl|NZ_JALY01000013.1_cds_WP_012207955.1_1042
lcl|NC_010003.1_cds_WP_012207956.1_101	lcl|NZ_JALY01000013.1_cds_WP_103897888.1_1043	0.0	760	89.163	609	100	609	1	609	lcl|NZ_JALY01000013.1_cds_WP_103897888.1_1043
lcl|NC_010003.1_cds_WP_012207958.1_103	lcl|NZ_JALY01000013.1_cds_WP_103897889.1_1045	0.0	1784	91.922	1275	100	1275	1	1275	lcl|NZ_JALY01000013.1_cds_WP_103897889.1_1045
lcl|NC_010003.1_cds_WP_012207959.1_104	lcl|NZ_JALY01000013.1_cds_WP_103897890.1_1046	0.0	937	90.857	700	100	699	1	699	lcl|NZ_JALY01000013.1_cds_WP_103897890.1_1046
lcl|NC_010003.1_cds_WP_012207960.1_105	lcl|NZ_JALY01000013.1_cds_WP_103897891.1_1047	0.0	1153	91.517	837	100	837	1	837	lcl|NZ_JALY01000013.1_cds_WP_103897891.1_1047
lcl|NC_010003.1_cds_WP_012207963.1_108	lcl|NZ_JALY01000014.1_cds_WP_103897893.1_1651	0.0	1002	95.673	624	94	623	1	624	lcl|NZ_JALY01000014.1_cds_WP_103897893.1_1651
lcl|NC_010003.1_cds_WP_012207964.1_109	lcl|NZ_JALY01000016.1_cds_WP_103897894.1_1361	0.0	2747	90.284	2110	99	2107	1	2098	lcl|NZ_JALY01000016.1_cds_WP_103897894.1_1361
lcl|NC_010003.1_cds_WP_012207965.1_110	lcl|NZ_JALY01000016.1_cds_WP_103079225.1_1362	7.77e-81	294	95.161	186	100	186	1	186	lcl|NZ_JALY01000016.1_cds_WP_103079225.1_1362
lcl|NC_010003.1_cds_WP_012207966.1_111	lcl|NZ_JALY01000016.1_cds_WP_103079226.1_1363	0.0	1026	90.385	780	100	780	1	780	lcl|NZ_JALY01000016.1_cds_WP_103079226.1_1363
lcl|NC_010003.1_cds_WP_012207967.1_112	lcl|NZ_JALY01000016.1_cds_WP_103079227.1_1364	0.0	1109	89.588	874	100	873	1	873	lcl|NZ_JALY01000016.1_cds_WP_103079227.1_1364
lcl|NC_010003.1_cds_WP_012207968.1_113	lcl|NZ_JALY01000016.1_cds_WP_103079228.1_1365	0.0	693	90.341	528	100	528	1	528	lcl|NZ_JALY01000016.1_cds_WP_103079228.1_1365
lcl|NC_010003.1_cds_WP_012207969.1_114	lcl|NZ_JALY01000016.1_cds_WP_103079229.1_1366	0.0	1448	90.918	1079	99	1078	1	1078	lcl|NZ_JALY01000016.1_cds_WP_103079229.1_1366
lcl|NC_010003.1_cds_WP_012207970.1_115	lcl|NZ_JALY01000016.1_cds_WP_103079230.1_1367	0.0	1380	89.018	1120	100	1119	1	1113	lcl|NZ_JALY01000016.1_cds_WP_103079230.1_1367
lcl|NC_010003.1_cds_WP_012207971.1_116	lcl|NZ_JALY01000016.1_cds_WP_103079231.1_1368	2.54e-175	610	84.370	627	97	624	1	625	lcl|NZ_JALY01000016.1_cds_WP_103079231.1_1368
lcl|NC_010003.1_cds_WP_012207972.1_117	lcl|NZ_JALY01000016.1_cds_WP_103079232.1_1369	0.0	885	88.599	728	99	728	1	728	lcl|NZ_JALY01000016.1_cds_WP_103079232.1_1369
lcl|NC_010003.1_cds_WP_155811031.1_118	lcl|NZ_JALY01000016.1_cds_WP_245857210.1_1370	0.0	2244	90.075	1733	100	1731	1	1731	lcl|NZ_JALY01000016.1_cds_WP_245857210.1_1370
lcl|NC_010003.1_cds_WP_012207974.1_119	lcl|NZ_JALY01000016.1_cds_WP_103079234.1_1371	0.0	2362	88.694	1937	99	1936	1	1936	lcl|NZ_JALY01000016.1_cds_WP_103079234.1_1371
